"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"1","GO:0034641",1.61852034288121e-17,0.156558028616852,62.4106344950849,15,755,"cellular nitrogen compound metabolic process"
"2","GO:0044237",3.53680251897431e-17,0.258818428316682,105.230116175156,51,1273,"cellular metabolic process"
"3","GO:0010467",1.33818503976125e-13,0.12246965841796,41.8275245755138,7,506,"gene expression"
"4","GO:0090304",8.82211752759817e-13,0.116732941377376,38.3556747095621,6,464,"nucleic acid metabolic process"
"5","GO:0006725",3.36531850556721e-12,0.20109476834623,50.2591599642538,14,608,"cellular aromatic compound metabolic process"
"6","GO:1901360",1.81642832737896e-11,0.225007785736531,51.5817694369973,16,624,"organic cyclic compound metabolic process"
"7","GO:0006139",2.452254205897e-11,0.204506338678532,46.8699731903485,13,567,"nucleobase-containing compound metabolic process"
"8","GO:0046483",5.92652140755491e-11,0.23254238638854,50.4244861483467,16,610,"heterocycle metabolic process"
"9","GO:0006807",6.64911314353286e-10,0.381174932365235,101.758266309205,62,1231,"nitrogen compound metabolic process"
"10","GO:0008152",1.93077715538015e-09,0.391264880183618,130.855674709562,94,1583,"metabolic process"
"11","GO:0009058",3.72317274977952e-09,0.283816622421891,50.3418230563003,19,609,"biosynthetic process"
"12","GO:0016070",3.92772198762508e-09,0.155534409724354,30.5853440571939,6,370,"RNA metabolic process"
"13","GO:0043603",1.1268470518604e-08,0,16.697944593387,0,202,"cellular amide metabolic process"
"14","GO:0043604",3.20293662188619e-08,0,15.7886505808758,0,191,"amide biosynthetic process"
"15","GO:1901576",5.44012715818824e-08,0.309697272845896,47.3659517426273,19,573,"organic substance biosynthetic process"
"16","GO:0044249",5.44012715818824e-08,0.309697272845896,47.3659517426273,19,573,"cellular biosynthetic process"
"17","GO:0006518",5.64853279746734e-08,0,15.292672028597,0,185,"peptide metabolic process"
"18","GO:1901566",9.21786398022956e-08,0.177571374712959,27.4441465594281,6,332,"organonitrogen compound biosynthetic process"
"19","GO:0043043",9.94418363329683e-08,0,14.7966934763181,0,179,"peptide biosynthetic process"
"20","GO:0071704",1.36579228650147e-07,0.446344933894587,117.381590705987,84,1420,"organic substance metabolic process"
"21","GO:0006412",1.91953003170137e-07,0,14.2180518319929,0,172,"translation"
"22","GO:0009059",2.03430260008311e-07,0.243663003663004,33.065236818588,10,400,"macromolecule biosynthetic process"
"23","GO:0043170",2.06138648818674e-07,0.437752534878402,87.9535299374441,55,1064,"macromolecule metabolic process"
"24","GO:0034645",2.19407972948044e-07,0.244436283510834,32.9825737265416,10,399,"cellular macromolecule biosynthetic process"
"25","GO:0009987",5.15272810866862e-07,0.399842145119831,157.14253798034,132,1901,"cellular process"
"26","GO:0006396",5.8950479890943e-07,0,13.2260947274352,0,160,"RNA processing"
"27","GO:0044260",8.60756410976513e-07,0.418877737960125,65.0558534405719,36,787,"cellular macromolecule metabolic process"
"28","GO:0044238",1.23559407095286e-06,0.477791351824201,109.941912421805,79,1330,"primary metabolic process"
"29","GO:0044271",4.49209957470512e-06,0.325106551689959,35.2971403038427,14,427,"cellular nitrogen compound biosynthetic process"
"30","GO:0034660",3.1097508740035e-05,0,9.671581769437,0,117,"ncRNA metabolic process"
"31","GO:0009056",6.49128440758811e-05,0.0760076166296414,11.4075067024129,1,138,"catabolic process"
"32","GO:0006259",9.26465950905766e-05,0,8.67962466487936,0,105,"DNA metabolic process"
"33","GO:1901575",0.000127722607717415,0.0810583080552747,10.7462019660411,1,130,"organic substance catabolic process"
"34","GO:0006950",0.000145730163544753,0,8.26630920464701,0,100,"response to stress"
"35","GO:0033554",0.000209208413833742,0,7.93565683646113,0,96,"cellular response to stress"
"36","GO:0009057",0.000250598793273652,0,7.77033065236819,0,94,"macromolecule catabolic process"
"37","GO:0006974",0.000300125104651282,0,7.60500446827525,0,92,"cellular response to DNA damage stimulus"
"38","GO:0044248",0.000411307208853284,0.0915879017013232,9.58891867739053,1,116,"cellular catabolic process"
"39","GO:0006399",0.00051500919678494,0,7.10902591599643,0,86,"tRNA metabolic process"
"40","GO:0019752",0.000582955968778531,0.157771477875015,11.1595174262735,2,135,"carboxylic acid metabolic process"
"41","GO:0006082",0.000582955968778531,0.157771477875015,11.1595174262735,2,135,"organic acid metabolic process"
"42","GO:0043436",0.000582955968778531,0.157771477875015,11.1595174262735,2,135,"oxoacid metabolic process"
"43","GO:0006281",0.000674240679201726,0,6.86103663985701,0,83,"DNA repair"
"44","GO:0044265",0.000674240679201726,0,6.86103663985701,0,83,"cellular macromolecule catabolic process"
"45","GO:0034470",0.00138033308467657,0,6.19973190348525,0,75,"ncRNA processing"
"46","GO:0016071",0.0019729555830078,0,5.86907953529937,0,71,"mRNA metabolic process"
"47","GO:0006520",0.00228320747565649,0.113263182238668,7.85299374441466,1,95,"cellular amino acid metabolic process"
"48","GO:0030163",0.00235815178764743,0,5.70375335120643,0,69,"protein catabolic process"
"49","GO:0051641",0.00288869521136263,0.282398309169788,12.6474530831099,4,153,"cellular localization"
"50","GO:0051276",0.00336710653842931,0,5.37310098302055,0,65,"chromosome organization"
"51","GO:0044281",0.00393174078187138,0.431666666666667,20.6657730116175,10,250,"small molecule metabolic process"
"52","GO:1901565",0.00467852358745993,0.125831202046036,7.10902591599643,1,86,"organonitrogen compound catabolic process"
"53","GO:0022613",0.00480445937582469,0,5.04244861483467,0,61,"ribonucleoprotein complex biogenesis"
"54","GO:0044267",0.00524900783669402,0.584447983014862,41.9928507596068,28,508,"cellular protein metabolic process"
"55","GO:0051603",0.00525043277498554,0,4.9597855227882,0,60,"proteolysis involved in cellular protein catabolic process"
"56","GO:0044257",0.00525043277498554,0,4.9597855227882,0,60,"cellular protein catabolic process"
"57","GO:0006397",0.00748535810484711,0,4.62913315460232,0,56,"mRNA processing"
"58","GO:1901564",0.00840554755491456,0.661223880597015,66.2131367292225,51,801,"organonitrogen compound metabolic process"
"59","GO:0051649",0.00871281392466426,0.321613929348736,11.2421805183199,4,136,"establishment of localization in cell"
"60","GO:0046907",0.0111971603615551,0.332354972375691,10.911528150134,4,132,"intracellular transport"
"61","GO:0019941",0.0116498383266413,0,4.21581769436997,0,51,"modification-dependent protein catabolic process"
"62","GO:0043632",0.0116498383266413,0,4.21581769436997,0,51,"modification-dependent macromolecule catabolic process"
"63","GO:0006511",0.0116498383266413,0,4.21581769436997,0,51,"ubiquitin-dependent protein catabolic process"
"64","GO:0042254",0.0127258343777789,0,4.1331546023235,0,50,"ribosome biogenesis"
"65","GO:0009451",0.018112094489868,0,3.80250223413762,0,46,"RNA modification"
"66","GO:0071840",0.0190770008463957,0.54262021680719,21.8230563002681,13,264,"cellular component organization or biogenesis"
"67","GO:1901135",0.0206228227302245,0.362393482535818,10.0848972296693,4,122,"carbohydrate derivative metabolic process"
"68","GO:0008033",0.0216023145190565,0,3.63717605004468,0,44,"tRNA processing"
"69","GO:0008380",0.0216023145190565,0,3.63717605004468,0,44,"RNA splicing"
"70","GO:0051186",0.0237237963949464,0.16890285326087,5.37310098302055,1,65,"cofactor metabolic process"
"71","GO:0043038",0.0257607805059849,0,3.47184986595174,0,42,"amino acid activation"
"72","GO:0043039",0.0257607805059849,0,3.47184986595174,0,42,"tRNA aminoacylation"
"73","GO:0033365",0.0307146104071261,0,3.3065236818588,0,40,"protein localization to organelle"
"74","GO:0007049",0.0307146104071261,0,3.3065236818588,0,40,"cell cycle"
"75","GO:0006418",0.0307146104071261,0,3.3065236818588,0,40,"tRNA aminoacylation for protein translation"
"76","GO:0006091",0.0335359624057946,0,3.22386058981233,0,39,"generation of precursor metabolites and energy"
"77","GO:0006325",0.0366149465472695,0,3.14119749776586,0,38,"chromatin organization"
"78","GO:0034613",0.0370224402449304,0.397994679762636,9.25826630920465,4,112,"cellular protein localization"
"79","GO:0070727",0.0370224402449304,0.397994679762636,9.25826630920465,4,112,"cellular macromolecule localization"
"80","GO:0072594",0.0399749490826092,0,3.05853440571939,0,37,"establishment of protein localization to organelle"
"81","GO:0018193",0.0399749490826092,0,3.05853440571939,0,37,"peptidyl-amino acid modification"
"82","GO:0000398",0.043641466474916,0,2.97587131367292,0,36,"mRNA splicing, via spliceosome"
"83","GO:0000375",0.043641466474916,0,2.97587131367292,0,36,"RNA splicing, via transesterification reactions"
"84","GO:0000377",0.043641466474916,0,2.97587131367292,0,36,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"
"85","GO:0051188",0.0462983260559062,0.197430830039526,4.62913315460232,1,56,"cofactor biosynthetic process"
"86","GO:0008104",0.0464383579957267,0.451447245564893,10.2502234137623,5,124,"protein localization"
